"order_id","order_date","quantity","customer_id","name","email","phone","address","birthdate","product_id","name (Right)","category","price","stock"
726,"2024-02-10",6,130,"Ruben Wright","Ruben@default.com",123456789,"PSC 3036, Box 5282, APO AE 32743","1966-06-12",248,"Tax","Beauty",476.95,571
727,"2025-06-19",7,282,"Erin Lozano","Erin@default.com",123456789,"21261 Chaney Springs Suite 784, West Danielport, NJ 46585","1973-05-25",184,"Remember","Home",316.73,778
728,"2025-05-23",7,640,"Wendy Cox","Wendy@default.com",123456789,"15967 Jennifer Wall Apt. 545, West Susan, WA 00563","1962-04-07",21,"Admit","Clothing",136.27,732
729,"2024-12-26",9,649,"Mrs. Andrea Weber","Mrs.@default.com",123456789,"787 Wilson Crossroad Apt. 908, Johnsonfort, AZ 60253","1993-03-04",113,"Keep","Home",490.67,286
730,"2024-09-09",7,600,"Mark Kelley","Mark@default.com",374872007,"3461 Christopher Extension Suite 473, East Tracy, MI 99353","1964-05-24",250,"Skin","Electronics",375.02,426
731,"2025-02-04",4,562,"Brian Steele","Brian@default.com",123456789,"PSC 3364, Box 8998, APO AA 77400","1990-04-03",119,"Research","Home",481.45,569
732,"2023-09-24",4,730,"Erin Schneider","Erin@default.com",123456789,"19858 Christopher Loop Apt. 613, Wangfort, IL 37085","1969-04-29",33,"Garden","Clothing",409.47,870
733,"2023-10-25",5,333,"Melissa Turner","Melissa@default.com",123456789,"9353 Rodriguez Club, South Derrickburgh, MO 14701","1977-10-19",136,"Close","Home",336.96,502
734,"2024-01-05",2,391,"Jessica Garcia","Jessica@default.com",123456789,"83726 Castillo Forest Suite 434, West Carlshire, OR 78795","1996-10-15",190,"Subject","Clothing",7.74,198
735,"2024-10-26",5,612,"Megan Nguyen","Megan@default.com",123456789,"4253 Matthew Hills Suite 903, Randallhaven, ME 71911","2002-09-16",120,"Event","Beauty",136.41,10
736,"2024-05-28",2,544,"Jennifer James","Jennifer@default.com",123456789,"88983 Flores Spurs Apt. 805, Matthewton, OK 49582","2007-04-14",22,"Year","Beauty",466.96,203
737,"2025-02-25",2,302,"Michelle Mcclain","Michelle@default.com",123456789,"07832 Craig Fork, Port Pattyberg, AR 62998","1980-04-14",106,"Doctor","Home",100.6,186
738,"2025-04-05",2,465,"Denise James","Denise@default.com",123456789,"07373 Natasha Mission Apt. 195, North Jerry, OR 77842","1977-01-06",266,"Notice","Books",284.37,312
739,"2024-07-14",6,518,"Keith Hawkins","Keith@default.com",123456789,"98842 Benjamin River Suite 494, Walshland, VA 15765","2001-04-15",185,"Team","Books",101.25,537
740,"2024-08-08",10,620,"Valerie Lindsey","Valerie@default.com",123456789,"7364 Derek Crossing, West Erik, FL 45713","1989-08-24",199,"Benefit","Clothing",128.35,129
741,"2024-07-15",4,441,"Adam Keller","Adam@default.com",123456789,"1577 Maureen Rapid, East Michael, MD 57139","1985-06-15",241,"Finally","Home",429.08,830
742,"2023-10-27",2,102,"Steven Phillips","Steven@default.com",123456789,"633 Webster Circle Apt. 455, Andrewshire, ID 53479","2002-06-22",233,"Wife","Books",206.76,503
743,"2024-03-25",10,813,"Melissa Perez","Melissa@default.com",123456789,"5386 Medina Ridge Apt. 803, South Stephanie, TX 44080","2002-09-15",24,"Go","Clothing",440.24,606
744,"2023-09-19",6,719,"Robert Jimenez","Robert@default.com",100551719,"0430 Horn Centers Apt. 396, Kennethville, FL 74319","1995-06-18",21,"Admit","Clothing",136.27,732
745,"2023-08-08",3,118,"Zoe Frederick","Zoe@default.com",123456789,"27938 Stacey Springs, South Sandraview, IL 45819","1990-12-07",166,"Total","Electronics",451.08,738
746,"2024-08-11",6,874,"Jacob Holland","Jacob@default.com",123456789,"398 Munoz Island, Palmerton, AZ 40097","2005-08-06",53,"Require","Books",6.76,430
747,"2025-02-07",7,671,"Chelsea Carr","Chelsea@default.com",123456789,"778 Eileen Corner Apt. 269, South Christopher, MI 79069","2007-06-21",267,"Let","Home",18.42,582
748,"2024-12-06",10,667,"Caitlyn Luna","Caitlyn@default.com",123456789,"78508 Samantha River Suite 868, West Lisaview, CA 60432","2001-09-16",141,"Economic","Beauty",160.39,301
749,"2025-03-24",1,899,"Richard Mckenzie","Richard@default.com",123456789,"741 Jacob Place, South Sharon, NE 47439","1995-02-18",135,"May","Books",372.27,728
750,"2024-02-04",5,788,"Jacob Cole","Jacob@default.com",123456789,"6046 Reed Pines Suite 807, Port Christianfort, MA 49863","1996-07-03",297,"Option","Electronics",351.24,295
751,"2025-05-18",1,565,"Elizabeth Murphy","Elizabeth@default.com",123456789,"3357 Carpenter Parkway Suite 197, West Jameshaven, GA 17793","1955-07-19",279,"Head","Electronics",129.87,270
752,"2025-04-26",10,739,"Thomas Michael","Thomas@default.com",123456789,"47025 Rasmussen Springs, Lindseyberg, WV 06990","1971-03-15",292,"With","Electronics",80.43,608
753,"2024-12-17",9,887,"Samuel Lara","Samuel@default.com",123456789,"226 Timothy Mill, Mercerbury, UT 42487","2005-07-05",90,"Turn","Electronics",465.75,88
754,"2025-05-18",4,221,"William Walsh","William@default.com",123456789,"973 Lisa Manor Apt. 711, Fullerberg, NY 02790","1954-12-23",193,"Final","Books",57.76,369
755,"2023-10-14",7,441,"Adam Keller","Adam@default.com",123456789,"1577 Maureen Rapid, East Michael, MD 57139","1985-06-15",194,"Somebody","Electronics",215.45,183
756,"2025-07-14",7,463,"Andrea Barker","Andrea@default.com",123456789,"Unit 0206 Box 6989, DPO AE 76945","1975-01-05",188,"International","Home",125.77,102
757,"2024-04-08",6,910,"Jonathan Henry","Jonathan@default.com",123456789,"823 Sheri Village Apt. 338, New Hannahbury, NV 87570","1959-01-14",40,"Theory","Books",278.85,801
758,"2023-07-31",6,234,"Danielle Rodriguez","Danielle@default.com",123456789,"35697 Sarah Fork, New Michaelside, NH 50097","1966-05-06",265,"Industry","Home",200.04,439
759,"2024-10-12",3,424,"Francis Rivera","Francis@default.com",123456789,"728 Robert Lights, North Julian, AR 98282","1993-08-05",129,"Common","Electronics",131.09,568
760,"2025-01-24",9,348,"Justin Richardson","Justin@default.com",123456789,"PSC 6300, Box 8852, APO AA 51860","1979-10-06",193,"Final","Books",57.76,369
761,"2024-08-23",10,848,"Adam Martin","Adam@default.com",123456789,"669 Perez Mills, Lake Markhaven, IN 17294","1970-08-23",115,"We","Electronics",469.92,610
762,"2025-04-04",10,465,"Denise James","Denise@default.com",123456789,"07373 Natasha Mission Apt. 195, North Jerry, OR 77842","1977-01-06",265,"Industry","Home",200.04,439
763,"2025-03-19",4,409,"Charles Blevins","Charles@default.com",123456789,"1799 Hamilton Mall Suite 030, North Karla, NC 73883","1986-08-05",208,"Agency","Beauty",308.26,129
764,"2025-01-28",2,426,"Kelly Wagner","Kelly@default.com",123456789,"1189 Shawn Landing, Jesseville, MD 29511","1987-10-11",181,"Collection","Beauty",425.62,741
765,"2024-05-13",7,748,"Gerald Johnson","Gerald@default.com",123456789,"930 James Club Apt. 550, Christinamouth, MI 19530","2002-08-25",177,"Say","Beauty",103.57,221
766,"2024-02-21",1,98,"Jesse Mitchell","Jesse@default.com",123456789,"USNV Skinner, FPO AE 50424","1995-01-10",250,"Skin","Electronics",375.02,426
767,"2024-05-30",9,321,"Christina Erickson","Christina@default.com",123456789,"023 Baldwin Gateway Suite 444, East Scott, WI 36735","1991-11-30",247,"Fast","Home",427.46,121
768,"2024-06-25",8,438,"Erik Hill","Erik@default.com",680930629,"641 Derek Junctions Suite 546, West Tylerview, AR 53195","1986-06-07",4,"Wait","Clothing",293.92,796
769,"2023-10-11",6,321,"Christina Erickson","Christina@default.com",123456789,"023 Baldwin Gateway Suite 444, East Scott, WI 36735","1991-11-30",257,"Here","Home",171.38,535
770,"2025-04-02",3,682,"Tony Martinez","Tony@default.com",123456789,"281 Elizabeth Views, Alanberg, MS 02955","1972-12-16",72,"Watch","Electronics",431.05,276
771,"2024-05-12",5,262,"Leah Hernandez","Leah@default.com",123456789,"757 Monica Port Suite 543, North Barbarashire, CO 21652","1995-08-18",226,"Thing","Home",163.26,963
772,"2023-09-10",4,384,"Joseph Rodriguez","Joseph@default.com",123456789,"99065 Angela Corners Suite 088, South Danafurt, KY 88724","1997-11-25",85,"Remember","Clothing",406.33,330
773,"2023-12-01",8,977,"Curtis Navarro","Curtis@default.com",123456789,"382 Rivera Rue, Lake Elizabethhaven, MD 54598","1963-09-04",118,"Wind","Clothing",93.39,282
774,"2024-04-27",8,157,"Omar Trevino","Omar@default.com",123456789,"898 Miller Shoals Suite 678, Port Jennifer, AR 20765","1993-12-19",40,"Theory","Books",278.85,801
775,"2024-11-14",3,704,"Thomas Rivera","Thomas@default.com",123456789,"PSC 4724, Box 0437, APO AP 33061","2007-06-03",264,"Explain","Electronics",18.35,602
776,"2023-07-22",10,946,"Edward Perez","Edward@default.com",123456789,"916 Pitts Squares, South Kristina, NE 91674","1965-07-13",144,"Task","Electronics",153.66,708
777,"2025-04-16",5,486,"Mark Anderson","Mark@default.com",123456789,"40482 Wong Vista, East Cassandrachester, LA 55252","1964-05-27",109,"List","Books",483.61,363
778,"2025-02-26",3,69,"Annette Chan","Annette@default.com",123456789,"6216 Ross Field Suite 693, Lake Brianna, MN 05455","2001-10-17",77,"Drug","Clothing",391.16,793
779,"2025-05-28",1,94,"Ashley Clarke","Ashley@default.com",123456789,"068 Ashley Road Suite 816, Brownfort, CO 06733","1991-10-07",96,"Material","Home",58.51,475
780,"2023-11-28",10,852,"Michael Smith","Michael@default.com",873862671,"930 Bradley Light Suite 907, Raymondmouth, AL 30160","1999-06-23",81,"Seat","Beauty",81.5,845
781,"2025-05-17",6,88,"Jessica Mendoza","Jessica@default.com",123456789,"9211 Garcia Lodge, Arnoldburgh, CT 25181","2007-03-14",186,"Up","Home",349.7,611
782,"2024-06-07",5,96,"Jonathan Hardin","Jonathan@default.com",123456789,"Unit 3509 Box 0763, DPO AE 08877","1970-07-17",61,"Sit","Clothing",42.25,912
783,"2023-11-17",9,443,"Brittany Robinson","Brittany@default.com",123456789,"157 Frye Roads, New Jenniferville, SD 54833","1956-08-29",118,"Wind","Clothing",93.39,282
784,"2024-06-20",2,99,"Sean Smith","Sean@default.com",123456789,"3267 Ramirez Point, Port Johnview, IN 53436","1983-06-12",213,"Choice","Beauty",449.12,105
785,"2025-07-18",5,763,"Douglas Briggs","Douglas@default.com",123456789,"70660 Carrie Viaduct, New Samuelfort, SC 65853","1971-08-18",170,"Create","Beauty",260.15,760
786,"2024-12-10",10,757,"Riley Jones","Riley@default.com",123456789,"9972 Williams Junction Apt. 578, East Elizabeth, MN 69587","1965-09-16",59,"Local","Books",216.71,370
787,"2025-02-05",8,382,"Larry Anderson","Larry@default.com",123456789,"5504 Curtis Ridge Suite 072, East Jamie, WA 33602","1962-02-26",247,"Fast","Home",427.46,121
788,"2023-10-10",4,832,"Joel Stevens","Joel@default.com",123456789,"24126 Jennifer Divide, Stewartborough, NJ 80846","2002-12-18",246,"Hand","Electronics",377.97,254
789,"2024-03-23",8,134,"Jessica Brown","Jessica@default.com",123456789,"USCGC Charles, FPO AE 70557","1972-12-24",246,"Hand","Electronics",377.97,254
790,"2024-01-10",5,570,"Matthew Mann","Matthew@default.com",123456789,"0282 Hopkins Ridge Suite 993, Port Cheyenne, DC 79535","1983-11-09",108,"Skill","Home",432.85,217
791,"2024-10-23",7,62,"Mary Moody","Mary@default.com",123456789,"1533 Jane Bypass Suite 603, New Larryland, NE 15457","1999-09-08",83,"Concern","Books",432.98,606
792,"2024-03-30",1,601,"Teresa Sims","Teresa@default.com",123456789,"372 Schroeder Square, North Jeffrey, IA 51104","1990-02-03",211,"Far","Home",416.13,770
793,"2023-12-20",6,980,"Joseph Harper","Joseph@default.com",123456789,"21535 Lewis Lane, Lake Raymond, OH 67145","1954-09-04",12,"Appear","Electronics",153.5,951
794,"2024-05-21",3,576,"Samantha Howard DVM","Samantha@default.com",123456789,"009 Stefanie Alley Apt. 034, East Williamville, KS 98905","1999-05-10",125,"South","Home",305.07,247
795,"2024-11-03",4,576,"Samantha Howard DVM","Samantha@default.com",123456789,"009 Stefanie Alley Apt. 034, East Williamville, KS 98905","1999-05-10",23,"Unit","Home",441.03,77
796,"2023-08-11",4,338,"Michelle Becker","Michelle@default.com",123456789,"640 Wilkins Skyway Suite 937, South Ryan, ND 56352","1966-05-28",66,"Democrat","Books",293.34,445
797,"2024-01-09",1,687,"Jeremiah Taylor","Jeremiah@default.com",123456789,"050 Stevens Summit Suite 371, Port Brianton, AL 03230","2002-04-05",294,"Security","Electronics",336.38,298
798,"2025-03-27",3,126,"Pamela Garcia","Pamela@default.com",123456789,"7718 Cox Field, Hollybury, NV 10933","1979-04-26",83,"Concern","Books",432.98,606
799,"2024-03-26",8,421,"Dr. Jacob Gaines","Dr.@default.com",123456789,"139 Jerry Brooks, New Lanceport, CT 97824","1967-05-18",69,"Entire","Books",157.59,534
800,"2024-01-14",7,363,"Carrie Thomas","Carrie@default.com",123456789,"297 Willis Trail Apt. 379, Wolfmouth, NC 02272","2003-10-29",263,"Matter","Home",313.02,880
801,"2024-02-14",5,895,"Wendy Ward","Wendy@default.com",123456789,"PSC 5261, Box 8016, APO AE 07994","1978-08-03",21,"Admit","Clothing",136.27,732
802,"2024-05-18",3,682,"Tony Martinez","Tony@default.com",123456789,"281 Elizabeth Views, Alanberg, MS 02955","1972-12-16",294,"Security","Electronics",336.38,298
803,"2023-07-30",1,964,"Jeffrey Warren","Jeffrey@default.com",123456789,"2727 Blackwell Common, Shawborough, PA 06386","1961-07-04",76,"Size","Clothing",55.88,551
804,"2023-11-23",9,769,"Michelle Wilson","Michelle@default.com",123456789,"6464 Robert Station, North Lisaborough, GA 90242","1990-10-26",29,"Movie","Clothing",307.78,104
805,"2024-11-06",7,434,"Marcus Williams","Marcus@default.com",123456789,"5510 Chan Course, Orrhaven, HI 34458","2000-04-03",86,"Deal","Electronics",441.3,872
806,"2025-01-19",6,889,"Christopher Townsend","Christopher@default.com",123456789,"28598 Stacy Route Suite 678, Laurenfort, TX 31929","2003-10-14",133,"Should","Books",271.53,487
807,"2025-01-13",7,938,"Patrick Perry","Patrick@default.com",123456789,"3361 Smith Canyon Suite 333, New Steven, ID 82991","1969-05-07",93,"Happy","Books",406.32,461
808,"2024-01-14",8,739,"Thomas Michael","Thomas@default.com",123456789,"47025 Rasmussen Springs, Lindseyberg, WV 06990","1971-03-15",265,"Industry","Home",200.04,439
809,"2023-08-09",6,53,"Ashley Sawyer","Ashley@default.com",123456789,"5694 Jones Street, Fordmouth, MI 03632","1960-07-30",208,"Agency","Beauty",308.26,129
810,"2024-05-24",7,992,"Andrew Roberts","Andrew@default.com",123456789,"7749 Anthony Coves, Carrieville, MD 03283","1982-08-31",289,"Air","Beauty",475.06,418
811,"2024-10-15",7,295,"Sarah Drake","Sarah@default.com",123456789,"7048 Joshua Creek Suite 666, Lake Carlos, ID 06514","1987-03-14",10,"Task","Beauty",200.91,592
812,"2023-12-25",2,615,"Joyce Bennett","Joyce@default.com",123456789,"430 Reynolds Springs, Brayshire, CA 31269","1986-04-18",146,"Responsibility","Beauty",207.15,313
813,"2024-12-22",9,320,"Kayla James","Kayla@default.com",123456789,"840 Johnston Run Apt. 631, Katherinehaven, VT 14704","1966-05-06",44,"Near","Electronics",105.78,438
814,"2024-06-22",5,361,"Justin Cole","Justin@default.com",123456789,"0252 Loretta Rapids Apt. 779, New Brianberg, IA 30848","1981-03-29",111,"Large","Clothing",322.53,264
815,"2024-05-17",5,107,"Daniel Simmons","Daniel@default.com",123456789,"751 Fernandez Turnpike, Nicolehaven, RI 01879","1954-11-07",230,"Billion","Electronics",348.51,841
816,"2024-11-13",4,592,"Christine Hutchinson","Christine@default.com",123456789,"36607 Darlene Garden Suite 126, Port Thomas, ID 56021","1972-05-15",242,"Toward","Clothing",383.97,576
817,"2024-12-03",9,520,"Kyle Hudson","Kyle@default.com",123456789,"94177 Erik Point, Curryborough, WV 96724","2003-02-23",247,"Fast","Home",427.46,121
818,"2023-12-24",7,218,"Shane Brown","Shane@default.com",123456789,"50110 David Villages Suite 262, East Christopherfurt, CT 19107","1968-01-29",88,"Money","Home",369.6,850
819,"2024-05-12",2,159,"Destiny Jimenez","Destiny@default.com",123456789,"24370 Weber Avenue Apt. 710, South Angela, ID 80085","1975-04-25",113,"Keep","Home",490.67,286
820,"2023-08-09",3,673,"Shannon Schmidt","Shannon@default.com",123456789,"4387 Margaret Stravenue, West Sheri, AZ 26122","1981-11-18",211,"Far","Home",416.13,770
821,"2024-01-13",6,494,"Steven Edwards","Steven@default.com",123456789,"USNS Chavez, FPO AA 56436","1975-10-02",74,"Increase","Clothing",108.99,827
822,"2025-04-07",10,230,"Christopher Crawford","Christopher@default.com",123456789,"954 Lambert Ford, Port Aaron, GA 88068","1990-10-19",299,"Just","Clothing",88.06,289
823,"2025-05-04",1,868,"Kimberly Lyons","Kimberly@default.com",123456789,"8922 Brittany Fords Suite 718, Justinhaven, WA 86855","1994-05-23",94,"Walk","Clothing",137.07,249
824,"2025-05-21",5,111,"Bethany Buckley","Bethany@default.com",123456789,"6620 Darren Manors Suite 641, North Briannaborough, ME 26642","1996-02-12",262,"Doctor","Clothing",68.18,304
825,"2023-11-13",8,359,"Carmen Simmons","Carmen@default.com",123456789,"01022 Leblanc Mission, Haroldton, CT 01204","1963-09-09",136,"Close","Home",336.96,502
826,"2024-02-10",3,866,"Maria George","Maria@default.com",123456789,"6593 Estrada Place Apt. 827, North Nicole, UT 67689","1989-02-08",86,"Deal","Electronics",441.3,872
827,"2024-09-08",10,570,"Matthew Mann","Matthew@default.com",123456789,"0282 Hopkins Ridge Suite 993, Port Cheyenne, DC 79535","1983-11-09",176,"Body","Books",116.2,196
828,"2024-06-09",3,377,"Dr. Shannon Beasley MD","Dr.@default.com",123456789,"427 Fletcher Ford Apt. 871, South Mary, ND 99472","1979-08-03",233,"Wife","Books",206.76,503
829,"2025-06-16",8,118,"Zoe Frederick","Zoe@default.com",123456789,"27938 Stacey Springs, South Sandraview, IL 45819","1990-12-07",36,"There","Electronics",469.77,824
830,"2025-03-13",8,781,"Brooke Mullen","Brooke@default.com",123456789,"7840 Reeves Centers, East Carlos, TX 78100","1993-06-30",118,"Wind","Clothing",93.39,282
831,"2023-09-16",5,286,"Christopher Travis","Christopher@default.com",123456789,"6916 Brian Fork Suite 108, Port Michaelhaven, DC 81914","1978-09-27",194,"Somebody","Electronics",215.45,183
832,"2024-01-11",3,588,"Logan Ford","Logan@default.com",123456789,"0146 Robinson Mountains, West Jerry, ID 41507","1971-10-06",198,"Learn","Beauty",29.86,546
833,"2024-01-29",4,232,"Timothy Campbell","Timothy@default.com",123456789,"16751 Aaron Road Apt. 553, New Anthony, SD 88847","1991-11-18",68,"Do","Books",68.09,751
834,"2024-02-15",4,827,"Jason Martinez","Jason@default.com",123456789,"560 Carol Lock Apt. 154, Port Robertville, NY 75887","1980-11-04",56,"Deal","Electronics",134.67,108
835,"2024-09-30",4,440,"David Boyd","David@default.com",123456789,"Unit 8741 Box 5566, DPO AA 96417","1998-06-16",9,"Issue","Electronics",123.15,110
836,"2024-03-05",1,866,"Maria George","Maria@default.com",123456789,"6593 Estrada Place Apt. 827, North Nicole, UT 67689","1989-02-08",104,"These","Books",117.66,871
837,"2024-08-07",6,575,"Tony Frank","Tony@default.com",123456789,"4761 Montes Plains, Bryanfurt, CO 67452","1980-12-09",268,"Name","Books",323.16,635
838,"2024-07-20",10,998,"April Cruz","April@default.com",123456789,"95892 Roberts Causeway, New Bradychester, IN 50041","2007-07-11",259,"Their","Clothing",205.14,461
