"order_id","quantity","order_date","year_of_order","customer_id","name","email","gender","birthdate","category","year_of_birthdate","age_customer","group age","product_id","product_name","category (Right)","price","cost","margin_price_cost","payment_method","payment_status","payment_date","payment_method (#1)","shipping_date","shipping_fee","shipping_status","rating","comment","rating_language","revenue","profit","product profit"
"ORD11009",1,"2024-12-19",2024,"CUST1234","Michael Lyons","williamssamuel@costa-wilkerson.info","Male","1990-03-10","New",1990,35,"Group 30 - 60","PROD1036","Run","Groceries",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2024-12-23","Card","2024-12-24",9.68,"Delayed",0,"No Comment","No Rating",99.32,32.86,32.86
"ORD11010",4,"2025-02-19",2025,"CUST1044","Angelica Tucker","kellyroberts@hotmail.com","Male","1998-12-05","Loyal",1998,27,"Group 18 - 30","PROD1027","Son","Beauty",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2025-02-21","Bank","2025-02-21",13.53,"Cancelled",1,"Her middle individual head than front man big interesting.","Very Bad",397.28,131.44,32.86
"ORD11011",1,"2023-07-13",2023,"CUST1313","Tracy Ballard","pstanley@reed-rhodes.biz","Female","1959-01-16","VIP",1959,66,"Group 60","PROD1027","Son","Beauty",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2023-07-14","Card","2023-07-17",5.05,"Cancelled",0,"No Comment","No Rating",99.32,32.86,32.86
"ORD11012",4,"2024-01-15",2024,"CUST1248","Jose Travis","zevans@johnson.org","Female","1967-01-27","Regular",1967,58,"Group 30 - 60","PROD1041","Job","Clothing",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2024-01-15","Card","2024-01-15",14.34,"Pending",3,"Professional question gas population oil sense total.","Average",397.28,131.44,32.86
"ORD11013",1,"2024-02-07",2024,"CUST1498","Meghan Rush","hconrad@gmail.com","Female","1982-12-01","VIP",1982,43,"Group 30 - 60","PROD1042","Network","Beauty",99.32,66.46,0.3308497784937576,"Cash","Paid","2024-02-09","Cash","2024-02-11",12.27,"Shipped",0,"No Comment","No Rating",99.32,32.86,32.86
"ORD11014",3,"2024-10-25",2024,"CUST1030","Rebecca Henderson","cporter@taylor.info","Female","1960-05-01","Regular",1960,65,"Group 60","PROD1020","Firm","Books",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2024-10-28","Card","2024-10-31",7.46,"Cancelled",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD11015",3,"2025-01-18",2025,"CUST1022","Ethan Adams","kathrynjimenez@hotmail.com","Female","1960-02-28","New",1960,65,"Group 60","PROD1023","Water","Clothing",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2025-01-19","Card","2025-01-24",10.08,"Cancelled",3,"Make building clear different authority create produce.","Average",297.96,98.57999999999998,32.86
"ORD11016",1,"2024-08-22",2024,"CUST1425","Gregory Ponce","xdalton@gmail.com","Other","1957-07-13","Regular",1957,68,"Group 60","PROD1041","Job","Clothing",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2024-08-26","Card","2024-08-24",13.54,"Pending",0,"No Comment","No Rating",99.32,32.86,32.86
"ORD11017",2,"2023-01-11",2023,"CUST1393","Robert Montgomery","nancy86@gmail.com","Male","1985-06-01","New",1985,40,"Group 30 - 60","PROD1039","Girl","Clothing",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2023-01-12","Bank","2023-01-15",8.41,"Cancelled",0,"No Comment","No Rating",198.64,65.72,32.86
"ORD11018",3,"2023-07-06",2023,"CUST1159","Jamie Smith","kburns@adams.com","Other","1976-01-04","Regular",1976,49,"Group 30 - 60","PROD1001","Remember","Clothing",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2023-07-07","Bank","2023-07-10",1.3,"Delayed",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD11019",4,"2024-12-26",2024,"CUST1362","Bryan Gomez","dannylambert@hotmail.com","Female","1975-04-08","New",1975,50,"Group 30 - 60","PROD1007","Physical","Groceries",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2024-12-28","Bank","2024-12-27",14.68,"Shipped",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD11020",4,"2023-01-15",2023,"CUST1436","Ralph Anderson","jenkinsmichael@hotmail.com","Other","2002-12-31","Regular",2002,23,"Group 18 - 30","PROD1047","Article","Clothing",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2023-01-18","Bank","2023-01-20",1.77,"Pending",2,"Page person more exist available health financial staff whose.","Bad",397.28,131.44,32.86
"ORD11021",5,"2025-02-16",2025,"CUST1157","Jason Stein","tiffany44@adams.com","Male","2002-11-02","Regular",2002,23,"Group 18 - 30","PROD1026","Author","Books",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2025-02-19","Card","2025-02-16",12.5,"Shipped",0,"No Comment","No Rating",496.59999999999997,164.3,32.86
"ORD11022",4,"2023-10-24",2023,"CUST1038","Elizabeth Fowler","thorntonapril@hotmail.com","Male","1963-09-21","Regular",1963,62,"Group 60","PROD1021","Future","Electronics",99.32,66.46,0.3308497784937576,"Cash","Paid","2023-10-25","Cash","2023-10-26",7.01,"Delayed",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD11023",5,"2024-02-15",2024,"CUST1414","Erica Alvarez","susan77@atkins.biz","Female","1960-05-07","VIP",1960,65,"Group 60","PROD1036","Run","Groceries",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2024-02-18","Bank","2024-02-19",16.53,"Pending",0,"No Comment","No Rating",496.59999999999997,164.3,32.86
"ORD11024",1,"2024-08-07",2024,"CUST1081","Mike Allen","lindamelendez@hotmail.com","Male","1984-07-07","New",1984,41,"Group 30 - 60","PROD1026","Author","Books",99.32,66.46,0.3308497784937576,"Cash","Paid","2024-08-09","Cash","2024-08-13",11.83,"Pending",4,"Brother save international assume from.","Good",99.32,32.86,32.86
"ORD11025",1,"2023-02-21",2023,"CUST1355","Jesse Perez","howardwesley@buchanan-turner.com","Other","2006-08-12","Regular",2006,19,"Group 18 - 30","PROD1028","Late","Electronics",99.32,66.46,0.3308497784937576,"Credit Card","Pending","2023-02-23","Card","2023-02-25",7.48,"Cancelled",2,"Pass enjoy production stand process reason low.","Bad",99.32,32.86,32.86
"ORD11026",1,"2024-10-01",2024,"CUST1257","Kathleen Moran","fosternatasha@hotmail.com","Male","1975-03-09","Regular",1975,50,"Group 30 - 60","PROD1002","Feel","Groceries",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2024-10-05","Card","2024-10-07",15.1,"Pending",4,"Look term meeting long thank by most special describe.","Good",99.32,32.86,32.86
"ORD11027",2,"2023-01-28",2023,"CUST1205","David Martinez","danielcole@russell-herrera.com","Other","1980-07-20","Loyal",1980,45,"Group 30 - 60","PROD1043","Determine","Groceries",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2023-01-31","Bank","2023-01-30",11.08,"Cancelled",0,"No Comment","No Rating",198.64,65.72,32.86
"ORD11028",2,"2024-07-30",2024,"CUST1076","Angela Lopez","jim95@harper.com","Female","1978-05-05","New",1978,47,"Group 30 - 60","PROD1012","Lose","Beauty",99.32,66.46,0.3308497784937576,"Credit Card","Failed","2024-08-03","Card","2024-08-01",12.76,"Cancelled",5,"Sign answer find together claim.","Perfect",198.64,65.72,32.86
"ORD11029",5,"2023-01-17",2023,"CUST1476","Robin Brown","lori85@yahoo.com","Male","1973-06-20","Regular",1973,52,"Group 30 - 60","PROD1044","Safe","Books",99.32,66.46,0.3308497784937576,"Cash","Paid","2023-01-17","Cash","2023-01-21",9.09,"Shipped",0,"No Comment","No Rating",496.59999999999997,164.3,32.86
"ORD11030",4,"2023-12-17",2023,"CUST1011","Jamie Arnold","fernandodonovan@gmail.com","Other","1995-01-16","New",1995,30,"Group 18 - 30","PROD1009","Store","Electronics",99.32,66.46,0.3308497784937576,"Cash","Paid","2023-12-19","Cash","2023-12-19",17.24,"Cancelled",3,"Least husband option contain it kitchen.","Average",397.28,131.44,32.86
"ORD11031",4,"2024-03-03",2024,"CUST1294","Ryan Gonzalez","frederickmeadows@yahoo.com","Male","1980-11-28","New",1980,45,"Group 30 - 60","PROD1035","Campaign","Books",99.32,66.46,0.3308497784937576,"Credit Card","Pending","2024-03-04","Card","2024-03-03",5.02,"Delayed",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD11032",1,"2024-10-11",2024,"CUST1449","Phillip Nelson","timothy31@yahoo.com","Male","1968-05-06","Regular",1968,57,"Group 30 - 60","PROD1008","Page","Groceries",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2024-10-13","Bank","2024-10-11",13.85,"Cancelled",0,"No Comment","No Rating",99.32,32.86,32.86
"ORD11033",3,"2025-04-10",2025,"CUST1223","Theresa Clark","marycochran@weaver-thompson.com","Female","1968-08-11","VIP",1968,57,"Group 30 - 60","PROD1026","Author","Books",99.32,66.46,0.3308497784937576,"Cash","Paid","2025-04-10","Cash","2025-04-14",1.32,"Cancelled",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD11034",2,"2023-08-17",2023,"CUST1012","Lisa Hensley","meghan43@hotmail.com","Male","1993-09-09","New",1993,32,"Group 30 - 60","PROD1033","Market","Books",99.32,66.46,0.3308497784937576,"Cash","Failed","2023-08-18","Cash","2023-08-23",7.21,"Shipped",1,"Hair amount wonder these we wide reveal sure power.","Very Bad",198.64,65.72,32.86
"ORD11035",2,"2025-02-04",2025,"CUST1045","Philip Cannon","sandra47@harris.com","Other","1993-06-03","Loyal",1993,32,"Group 30 - 60","PROD1000","Color","Clothing",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2025-02-07","Card","2025-02-07",16.15,"Shipped",3,"Local mention eye house knowledge participant strategy story.","Average",198.64,65.72,32.86
"ORD11036",1,"2023-07-29",2023,"CUST1154","Brenda Hall","michelle17@gmail.com","Male","1970-04-10","Loyal",1970,55,"Group 30 - 60","PROD1031","Attention","Groceries",99.32,66.46,0.3308497784937576,"Bank Transfer","Pending","2023-08-01","Bank","2023-08-03",2.08,"Delayed",2,"Company feeling above all bag remember film.","Bad",99.32,32.86,32.86
"ORD11037",2,"2024-03-06",2024,"CUST1112","Julia Torres","bartonkenneth@gmail.com","Male","1991-09-23","VIP",1991,34,"Group 30 - 60","PROD1024","Hundred","Groceries",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2024-03-08","Card","2024-03-07",3.46,"Pending",0,"No Comment","No Rating",198.64,65.72,32.86
"ORD11038",1,"2023-10-21",2023,"CUST1232","Christopher Parker","youngtoni@gmail.com","Other","2001-05-25","VIP",2001,24,"Group 18 - 30","PROD1028","Late","Electronics",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2023-10-22","Card","2023-10-25",13.6,"Cancelled",4,"Book civil necessary economic production behavior play local.","Good",99.32,32.86,32.86
"ORD11039",5,"2025-01-12",2025,"CUST1016","Holly Wood","ismall@may-turner.com","Female","1983-12-08","New",1983,42,"Group 30 - 60","PROD1006","Scene","Books",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2025-01-13","Card","2025-01-15",6.91,"Delayed",4,"Yourself opportunity father ability begin risk never laugh.","Good",496.59999999999997,164.3,32.86
"ORD11040",4,"2025-01-22",2025,"CUST1359","Ronald Davis","spencerangela@gmail.com","Male","1974-05-11","New",1974,51,"Group 30 - 60","PROD1048","Boy","Electronics",99.32,66.46,0.3308497784937576,"E-wallet","Failed","2025-01-26","Card","2025-01-27",18.38,"Shipped",4,"Study player certain old course but company seven energy news.","Good",397.28,131.44,32.86
"ORD11041",3,"2024-08-04",2024,"CUST1222","Elizabeth Oliver Dds","brittanydrake@howard.com","Female","1963-07-06","New",1963,62,"Group 60","PROD1002","Feel","Groceries",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2024-08-04","Bank","2024-08-06",17.65,"Pending",5,"Today next person walk ready capital table.","Perfect",297.96,98.57999999999998,32.86
"ORD11042",4,"2023-04-14",2023,"CUST1353","Michael Farrell","bmccoy@yahoo.com","Male","1980-11-26","Loyal",1980,45,"Group 30 - 60","PROD1019","Special","Electronics",99.32,66.46,0.3308497784937576,"Cash","Paid","2023-04-17","Cash","2023-04-15",17.24,"Delayed",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD11043",4,"2023-07-23",2023,"CUST1187","Samantha Garcia","rogersruben@brown.com","Other","1970-08-13","New",1970,55,"Group 30 - 60","PROD1019","Special","Electronics",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2023-07-25","Card","2023-07-27",12.07,"Shipped",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD11044",5,"2023-02-22",2023,"CUST1447","Shelly Spencer","amy28@gmail.com","Other","1962-07-17","New",1962,63,"Group 60","PROD1029","Threat","Electronics",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2023-02-23","Bank","2023-02-26",10.53,"Pending",0,"No Comment","No Rating",496.59999999999997,164.3,32.86
"ORD11045",2,"2024-01-10",2024,"CUST1343","Nichole Alvarez","susanmeyer@hotmail.com","Male","1985-04-10","VIP",1985,40,"Group 30 - 60","PROD1034","Center","Beauty",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2024-01-13","Bank","2024-01-14",7.11,"Delayed",0,"No Comment","No Rating",198.64,65.72,32.86
"ORD11046",3,"2025-04-21",2025,"CUST1364","Tracy Burke","michael31@yahoo.com","Other","1973-12-31","VIP",1973,52,"Group 30 - 60","PROD1034","Center","Beauty",99.32,66.46,0.3308497784937576,"Credit Card","Pending","2025-04-23","Card","2025-04-23",5.57,"Pending",3,"Real term all agency right figure son guess result other.","Average",297.96,98.57999999999998,32.86
"ORD11047",2,"2023-02-23",2023,"CUST1162","Lindsey Walker","melissa86@gmail.com","Female","1990-09-19","Regular",1990,35,"Group 30 - 60","PROD1048","Boy","Electronics",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2023-02-26","Card","2023-02-28",16.22,"Pending",5,"Experience receive really need performance prepare during.","Perfect",198.64,65.72,32.86
"ORD11048",4,"2023-10-03",2023,"CUST1495","Lawrence Harrington","jonathanevans@ross.com","Female","1960-07-05","VIP",1960,65,"Group 60","PROD1038","Face","Clothing",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2023-10-05","Bank","2023-10-09",9.94,"Cancelled",4,"Ok page candidate never radio amount cost beautiful.","Good",397.28,131.44,32.86
"ORD11049",1,"2023-12-01",2023,"CUST1325","Patrick Moore","bartonshannon@lawrence.com","Female","1957-05-22","Loyal",1957,68,"Group 60","PROD1026","Author","Books",99.32,66.46,0.3308497784937576,"Cash","Paid","2023-12-04","Cash","2023-12-03",15.51,"Delayed",3,"Else region word community trip bill.","Average",99.32,32.86,32.86
"ORD11050",4,"2023-01-31",2023,"CUST1466","Jason Beck","timothy43@clay-boyer.com","Male","1986-11-30","Loyal",1986,39,"Group 30 - 60","PROD1025","Ten","Electronics",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2023-02-04","Card","2023-02-04",1.72,"Cancelled",4,"Recently treat party stop available hope where indicate campaign.","Good",397.28,131.44,32.86
"ORD11051",2,"2023-05-15",2023,"CUST1413","Joanna Pacheco","kchurch@yahoo.com","Female","1979-03-30","VIP",1979,46,"Group 30 - 60","PROD1013","So","Books",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2023-05-15","Card","2023-05-19",14.73,"Cancelled",3,"Activity answer girl eye list rather.","Average",198.64,65.72,32.86
"ORD11052",4,"2023-02-27",2023,"CUST1454","Alfred Galvan","josehenderson@gmail.com","Male","1955-05-17","VIP",1955,70,"Group 60","PROD1016","Word","Books",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2023-03-02","Card","2023-02-28",18.5,"Delayed",4,"Exactly all tough unit magazine.","Good",397.28,131.44,32.86
"ORD11053",1,"2023-04-15",2023,"CUST1073","Lauren Daniels","johnsondonna@miranda.com","Female","2006-12-02","VIP",2006,19,"Group 18 - 30","PROD1017","Also","Groceries",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2023-04-15","Bank","2023-04-16",15.7,"Delayed",0,"No Comment","No Rating",99.32,32.86,32.86
"ORD11054",5,"2023-09-23",2023,"CUST1232","Christopher Parker","youngtoni@gmail.com","Other","2001-05-25","VIP",2001,24,"Group 18 - 30","PROD1044","Safe","Books",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2023-09-26","Card","2023-09-27",9.72,"Pending",0,"No Comment","No Rating",496.59999999999997,164.3,32.86
"ORD11055",2,"2024-06-05",2024,"CUST1223","Theresa Clark","marycochran@weaver-thompson.com","Female","1968-08-11","VIP",1968,57,"Group 30 - 60","PROD1028","Late","Electronics",99.32,66.46,0.3308497784937576,"Cash","Paid","2024-06-06","Cash","2024-06-08",10.23,"Delayed",2,"Strong party number several difficult.","Bad",198.64,65.72,32.86
"ORD11056",4,"2024-05-10",2024,"CUST1481","Howard Norman","brandon39@hotmail.com","Female","1957-11-14","Regular",1957,68,"Group 60","PROD1019","Special","Electronics",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2024-05-14","Bank","2024-05-12",11.64,"Delayed",3,"Which place share minute act.","Average",397.28,131.44,32.86
"ORD11057",2,"2023-09-10",2023,"CUST1318","Stephen Hoffman","hawkinsaaron@gmail.com","Female","2001-05-08","Loyal",2001,24,"Group 18 - 30","PROD1026","Author","Books",99.32,66.46,0.3308497784937576,"Cash","Paid","2023-09-14","Cash","2023-09-14",14.82,"Pending",2,"Across evidence store everyone send total bag officer.","Bad",198.64,65.72,32.86
"ORD11058",5,"2023-10-22",2023,"CUST1411","Lisa Hunter","kspears@green.net","Female","1985-02-14","Loyal",1985,40,"Group 30 - 60","PROD1017","Also","Groceries",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2023-10-22","Bank","2023-10-22",7.27,"Pending",1,"Glass leg anyone do admit center cultural but room.","Very Bad",496.59999999999997,164.3,32.86
"ORD11059",4,"2024-10-29",2024,"CUST1059","John Daniel","susanmendoza@adkins-obrien.biz","Other","1993-09-28","Loyal",1993,32,"Group 30 - 60","PROD1003","Popular","Groceries",99.32,66.46,0.3308497784937576,"Cash","Paid","2024-10-30","Cash","2024-10-30",4.24,"Delayed",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD11060",4,"2023-06-07",2023,"CUST1334","Dana Martinez","vaughnkenneth@johnson.net","Other","1993-06-18","New",1993,32,"Group 30 - 60","PROD1000","Color","Clothing",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2023-06-09","Bank","2023-06-13",18.83,"Delayed",3,"Lay hope card president if.","Average",397.28,131.44,32.86
"ORD11061",2,"2024-07-02",2024,"CUST1221","Jeremy Dalton","amanda03@bradford.com","Other","1991-06-11","New",1991,34,"Group 30 - 60","PROD1049","Owner","Groceries",99.32,66.46,0.3308497784937576,"Cash","Paid","2024-07-06","Cash","2024-07-04",8.97,"Shipped",4,"Strong begin read young word identify sport none.","Good",198.64,65.72,32.86
"ORD11062",2,"2024-09-22",2024,"CUST1036","Sherri Baker","ojackson@harvey.com","Other","1963-06-01","New",1963,62,"Group 60","PROD1000","Color","Clothing",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2024-09-23","Bank","2024-09-27",2.56,"Cancelled",0,"No Comment","No Rating",198.64,65.72,32.86
"ORD11063",1,"2023-03-08",2023,"CUST1476","Robin Brown","lori85@yahoo.com","Male","1973-06-20","Regular",1973,52,"Group 30 - 60","PROD1025","Ten","Electronics",99.32,66.46,0.3308497784937576,"Cash","Paid","2023-03-09","Cash","2023-03-13",16.3,"Pending",0,"No Comment","No Rating",99.32,32.86,32.86
"ORD11064",5,"2025-01-23",2025,"CUST1277","Marie Christian","jordan66@yahoo.com","Other","1995-02-15","New",1995,30,"Group 18 - 30","PROD1044","Safe","Books",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2025-01-23","Bank","2025-01-25",17.19,"Cancelled",0,"No Comment","No Rating",496.59999999999997,164.3,32.86
"ORD11065",1,"2023-10-26",2023,"CUST1195","Allen Rosales","kellymueller@hotmail.com","Female","1992-04-22","VIP",1992,33,"Group 30 - 60","PROD1019","Special","Electronics",99.32,66.46,0.3308497784937576,"Cash","Paid","2023-10-27","Cash","2023-10-31",12.19,"Pending",0,"No Comment","No Rating",99.32,32.86,32.86
"ORD11066",4,"2024-04-07",2024,"CUST1403","Kathleen Webster","martintamara@gmail.com","Other","2002-12-16","Regular",2002,23,"Group 18 - 30","PROD1022","Home","Electronics",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2024-04-08","Card","2024-04-07",12.8,"Cancelled",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD11067",2,"2024-12-25",2024,"CUST1351","Kimberly Nguyen","elucas@parks.com","Male","1957-03-19","VIP",1957,68,"Group 60","PROD1009","Store","Electronics",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2024-12-27","Card","2024-12-26",7.23,"Pending",2,"Cause son plan view plant manage set.","Bad",198.64,65.72,32.86
