"order_id","quantity","order_date","flag_quantity","year_of_order","month_of_order","customer_id","name","email","gender","birthdate","type_customer","product_id","product_name","category","price","cost","new column","profit_margin","cost_ratio","price_range","payment_method","payment_status","payment_date","payment_group","pay_year","shipping_id","shipping_method","shipping_status","shipping_date","shipping_type_group"
"ORD10310",3,"2025-03-10","Valid",2025,3,"CUST1327","Trevor Johnson","hughescaroline@gordon-cruz.org","Female","2004-07-31","New","PROD1037","Trade","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2025-03-10","Card",2025,"SHP9310","Express","Delivered","2025-03-11","Fast"
"ORD10311",3,"2024-03-01","Valid",2024,3,"CUST1126","Michelle Evans","frederickjames@hotmail.com","Other","1994-03-20","Regular","PROD1029","Threat","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2024-03-01","Digital",2024,"SHP9311","Same Day","In Transit","2024-03-07","Fast"
"ORD10312",3,"2024-02-20","Valid",2024,2,"CUST1105","Marc Moore","whitemelissa@gmail.com","Other","1956-02-03","VIP","PROD1043","Determine","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2024-02-23","Digital",2024,"SHP9312","Same Day","Delivered","2024-02-22","Fast"
"ORD10313",2,"2023-01-26","Valid",2023,1,"CUST1496","Austin Osborne","tracynolan@hotmail.com","Female","1957-11-17","New","PROD1033","Market","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2023-01-27","Digital",2023,"SHP9313","Express","Delivered","2023-01-29","Fast"
"ORD10314",4,"2024-01-06","Valid",2024,1,"CUST1091","Brian Rodriguez","jerry93@pierce-harding.com","Male","1962-03-11","New","PROD1031","Attention","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Pending","2024-01-08","Bank",2024,"SHP9314","Standard","Delivered","2024-01-09","Normal"
"ORD10315",5,"2024-01-20","Valid",2024,1,"CUST1286","Joseph Knight","robert97@stewart.com","Male","1963-09-01","VIP","PROD1002","Feel","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2024-01-23","Digital",2024,"SHP9315","Standard","Delivered","2024-01-26","Normal"
"ORD10316",3,"2023-02-25","Valid",2023,2,"CUST1377","Paula Bradley","jim38@yahoo.com","Male","1960-09-11","VIP","PROD1002","Feel","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Pending","2023-02-27","Card",2023,"SHP9316","Standard","Delivered","2023-02-27","Normal"
"ORD10317",4,"2023-09-10","Valid",2023,9,"CUST1392","Brian Smith","mhopkins@carey.biz","Male","1966-09-19","Loyal","PROD1027","Son","Beauty",99.32,66.46,"Beauty",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2023-09-14","Bank",2023,"SHP9317","Standard","Delivered","2023-09-14","Normal"
"ORD10318",5,"2024-09-25","Valid",2024,9,"CUST1050","Jessica Holmes","lkhan@osborn.info","Female","1990-03-21","Regular","PROD1043","Determine","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Pending","2024-09-28","Bank",2024,"SHP9318","Same Day","Delivered","2024-09-30","Fast"
"ORD10319",5,"2023-04-16","Valid",2023,4,"CUST1028","Zachary Hicks","michaelroberts@gordon-duran.com","Other","1981-09-15","VIP","PROD1014","Particular","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2023-04-17","Digital",2023,"SHP9319","Standard","Delivered","2023-04-22","Normal"
"ORD10320",3,"2023-05-10","Valid",2023,5,"CUST1461","Eric Williams","kimberly18@white-huang.com","Male","1988-02-15","New","PROD1040","New","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2023-05-14","Card",2023,"SHP9320","Express","Delivered","2023-05-11","Fast"
"ORD10321",3,"2025-04-28","Valid",2025,4,"CUST1295","John Young","jeffreymercer@gross.net","Female","1987-12-26","Loyal","PROD1022","Home","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2025-05-01","Bank",2025,"SHP9321","Express","Delivered","2025-05-04","Fast"
"ORD10322",2,"2024-10-31","Valid",2024,10,"CUST1296","Laura Haney","richardsondebra@brooks.com","Female","1986-10-15","New","PROD1039","Girl","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2024-10-31","Digital",2024,"SHP9322","Express","Delivered","2024-11-05","Fast"
"ORD10323",4,"2024-01-11","Valid",2024,1,"CUST1213","Katherine Salas","zunderwood@johnson-vega.com","Male","1970-11-25","Regular","PROD1010","Or","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2024-01-14","Card",2024,"SHP9323","Express","Delivered","2024-01-17","Fast"
"ORD10324",4,"2025-01-12","Valid",2025,1,"CUST1266","Kimberly Gibson","maldonadojohn@yahoo.com","Other","1963-06-30","Regular","PROD1047","Article","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2025-01-12","Bank",2025,"SHP9324","Standard","Delivered","2025-01-14","Normal"
"ORD10325",3,"2023-11-04","Valid",2023,11,"CUST1406","Lori Hernandez","daniellegonzales@jefferson.com","Male","2004-06-10","VIP","PROD1031","Attention","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2023-11-04","Digital",2023,"SHP9325","Same Day","Failed","2023-11-05","Fast"
"ORD10326",5,"2023-04-01","Valid",2023,4,"CUST1256","Susan Murray Md","jacksonrichard@hotmail.com","Female","1982-07-12","New","PROD1035","Campaign","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2023-04-04","Bank",2023,"SHP9326","Standard","Delivered","2023-04-06","Normal"
"ORD10327",3,"2024-01-28","Valid",2024,1,"CUST1301","Heather Fields","daniel17@lynch.net","Male","1956-09-26","New","PROD1032","Final","Beauty",99.32,66.46,"Beauty",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2024-01-31","Digital",2024,"SHP9327","Same Day","Cancelled","2024-01-31","Fast"
"ORD10328",5,"2024-06-17","Valid",2024,6,"CUST1100","Sandra Aguilar","laura15@yahoo.com","Other","2001-10-03","Regular","PROD1023","Water","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2024-06-17","Card",2024,"SHP9328","Standard","Delivered","2024-06-21","Normal"
"ORD10329",5,"2025-03-12","Valid",2025,3,"CUST1404","Joann Glass","thomasburke@brown.com","Female","1965-09-14","Loyal","PROD1038","Face","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2025-03-14","Bank",2025,"SHP9329","Same Day","Delivered","2025-03-18","Fast"
"ORD10330",3,"2023-04-20","Valid",2023,4,"CUST1345","Theresa Williams","kelly98@yahoo.com","Male","1957-06-06","Regular","PROD1033","Market","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Cash","Failed","2023-04-24","Digital",2023,"SHP9330","Express","Delivered","2023-04-26","Fast"
"ORD10331",1,"2024-07-14","Valid",2024,7,"CUST1109","Sharon Cochran","unovak@gmail.com","Female","1991-02-26","New","PROD1027","Son","Beauty",99.32,66.46,"Beauty",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2024-07-15","Bank",2024,"SHP9331","Express","Delivered","2024-07-19","Fast"
"ORD10332",4,"2024-10-02","Valid",2024,10,"CUST1419","Jake Campbell","jameswright@kelly.com","Female","1989-05-12","Regular","PROD1036","Run","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2024-10-05","Bank",2024,"SHP9332","Same Day","Delivered","2024-10-06","Fast"
"ORD10333",5,"2024-08-07","Valid",2024,8,"CUST1181","Tina Sanders","christopher18@mccann.net","Other","1978-02-21","VIP","PROD1006","Scene","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Pending","2024-08-11","Card",2024,"SHP9333","Same Day","Delivered","2024-08-13","Fast"
"ORD10334",5,"2023-12-06","Valid",2023,12,"CUST1470","Veronica King","parksmatthew@hotmail.com","Other","1959-12-12","Loyal","PROD1003","Popular","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2023-12-10","Digital",2023,"SHP9334","Same Day","Delivered","2023-12-09","Fast"
"ORD10335",1,"2024-07-18","Valid",2024,7,"CUST1312","Shannon Ramsey","tiffanysantiago@stone-watts.org","Other","1968-06-18","New","PROD1036","Run","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2024-07-20","Digital",2024,"SHP9335","Express","Delivered","2024-07-23","Fast"
"ORD10336",2,"2023-12-22","Valid",2023,12,"CUST1000","Allison Hill","redwards@gmail.com","Other","1976-10-13","Loyal","PROD1000","Color","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2023-12-26","Digital",2023,"SHP9336","Express","Cancelled","2023-12-24","Fast"
"ORD10337",1,"2025-06-10","Valid",2025,6,"CUST1318","Stephen Hoffman","hawkinsaaron@gmail.com","Female","2001-05-08","Loyal","PROD1000","Color","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2025-06-13","Digital",2025,"SHP9337","Standard","Delivered","2025-06-11","Normal"
"ORD10338",1,"2023-06-17","Valid",2023,6,"CUST1437","Christopher Guerra","tiffanymitchell@nunez-freeman.info","Male","1958-01-13","Regular","PROD1046","Population","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2023-06-21","Digital",2023,"SHP9338","Same Day","Cancelled","2023-06-20","Fast"
"ORD10339",5,"2024-07-10","Valid",2024,7,"CUST1054","Shannon Jones","cherylfowler@wilcox-robertson.com","Female","1972-08-29","VIP","PROD1019","Special","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2024-07-13","Card",2024,"SHP9339","Same Day","Delivered","2024-07-14","Fast"
"ORD10340",4,"2024-03-27","Valid",2024,3,"CUST1370","Allison Hickman","josemercado@luna.net","Female","1958-04-03","Regular","PROD1018","Better","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2024-03-30","Digital",2024,"SHP9340","Same Day","Delivered","2024-03-31","Fast"
"ORD10341",1,"2025-06-23","Valid",2025,6,"CUST1423","Mary Escobar","karenanderson@hotmail.com","Male","1991-12-29","Loyal","PROD1028","Late","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2025-06-23","Digital",2025,"SHP9341","Express","Delivered","2025-06-26","Fast"
"ORD10342",2,"2023-04-15","Valid",2023,4,"CUST1398","Ashley Hicks","melissa69@yahoo.com","Other","1960-09-05","Loyal","PROD1009","Store","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2023-04-17","Digital",2023,"SHP9342","Same Day","In Transit","2023-04-17","Fast"
"ORD10343",3,"2023-05-30","Valid",2023,5,"CUST1148","Kathy Rivas","tracytaylor@wilkinson-harvey.com","Male","1979-01-21","VIP","PROD1017","Also","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Failed","2023-05-31","Bank",2023,"SHP9343","Same Day","Delivered","2023-06-05","Fast"
"ORD10344",1,"2023-05-26","Valid",2023,5,"CUST1430","Maria Henderson","tiffanyparks@le.net","Other","1999-06-04","Loyal","PROD1027","Son","Beauty",99.32,66.46,"Beauty",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2023-05-26","Bank",2023,"SHP9344","Express","Delivered","2023-05-28","Fast"
"ORD10345",1,"2024-12-16","Valid",2024,12,"CUST1456","Dustin Gallegos","whitekeith@gibson.info","Female","1988-05-28","Loyal","PROD1034","Center","Beauty",99.32,66.46,"Beauty",0.3308497784937576,0.6691502215062425,"High Price","Cash","Pending","2024-12-17","Digital",2024,"SHP9345","Same Day","Delivered","2024-12-22","Fast"
"ORD10346",2,"2025-05-23","Valid",2025,5,"CUST1308","Kiara Mcintyre","moralessuzanne@houston-vaughn.info","Other","2005-01-22","VIP","PROD1042","Network","Beauty",99.32,66.46,"Beauty",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Failed","2025-05-26","Bank",2025,"SHP9346","Standard","Delivered","2025-05-29","Normal"
"ORD10347",4,"2023-10-26","Valid",2023,10,"CUST1136","Robert Potter","larry73@webb.info","Female","1996-08-05","New","PROD1046","Population","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2023-10-26","Bank",2023,"SHP9347","Express","Delivered","2023-10-30","Fast"
"ORD10348",1,"2023-06-16","Valid",2023,6,"CUST1201","Ricky Davis Ii","stephen19@gmail.com","Female","1999-04-01","Regular","PROD1030","Oil","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2023-06-20","Bank",2023,"SHP9348","Express","Delivered","2023-06-22","Fast"
"ORD10349",1,"2024-12-13","Valid",2024,12,"CUST1435","Sophia Johnson","qgarner@ward-grant.com","Female","2006-11-19","Loyal","PROD1026","Author","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2024-12-17","Card",2024,"SHP9349","Express","Delivered","2024-12-16","Fast"
"ORD10350",4,"2024-10-07","Valid",2024,10,"CUST1312","Shannon Ramsey","tiffanysantiago@stone-watts.org","Other","1968-06-18","New","PROD1010","Or","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Cash","Pending","2024-10-08","Digital",2024,"SHP9350","Standard","Delivered","2024-10-13","Normal"
"ORD10351",2,"2024-12-23","Valid",2024,12,"CUST1116","William Herrera","asmith@yahoo.com","Male","1991-11-21","New","PROD1048","Boy","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2024-12-26","Digital",2024,"SHP9351","Express","In Transit","2024-12-26","Fast"
"ORD10352",1,"2023-02-17","Valid",2023,2,"CUST1153","Devon Flores","pgarcia@evans.info","Other","1980-11-05","Regular","PROD1048","Boy","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Failed","2023-02-18","Bank",2023,"SHP9352","Express","Delivered","2023-02-18","Fast"
"ORD10353",4,"2024-09-29","Valid",2024,9,"CUST1424","Felicia Aguilar","cayers@hotmail.com","Male","1980-06-11","Regular","PROD1037","Trade","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2024-10-01","Card",2024,"SHP9353","Express","Delivered","2024-10-03","Fast"
"ORD10354",1,"2023-08-27","Valid",2023,8,"CUST1290","David Smith","jessicadodson@sherman-schmidt.com","Female","2002-12-30","New","PROD1004","Recent","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2023-08-31","Bank",2023,"SHP9354","Express","Cancelled","2023-08-29","Fast"
"ORD10355",3,"2023-01-07","Valid",2023,1,"CUST1062","Connor West","franklinbond@wilson-harris.org","Female","2000-04-03","Regular","PROD1007","Physical","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2023-01-07","Card",2023,"SHP9355","Standard","Delivered","2023-01-12","Normal"
"ORD10356",5,"2024-04-08","Valid",2024,4,"CUST1243","Brandon Bailey Md","tiffany71@glover-ruiz.com","Female","1959-02-27","New","PROD1033","Market","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2024-04-08","Digital",2024,"SHP9356","Same Day","Delivered","2024-04-10","Fast"
"ORD10357",3,"2024-03-28","Valid",2024,3,"CUST1024","Matthew Foster","pwagner@aguilar.com","Male","1993-06-06","Regular","PROD1047","Article","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2024-03-28","Bank",2024,"SHP9357","Same Day","In Transit","2024-03-30","Fast"
"ORD10358",1,"2025-02-22","Valid",2025,2,"CUST1089","Aimee Montoya","robin55@yahoo.com","Male","2004-02-12","Regular","PROD1011","Cost","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2025-02-26","Digital",2025,"SHP9358","Express","Delivered","2025-02-27","Fast"
"ORD10359",2,"2025-06-15","Valid",2025,6,"CUST1074","Amy Silva","wheelersean@warner.biz","Female","1975-04-15","VIP","PROD1037","Trade","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2025-06-18","Card",2025,"SHP9359","Standard","Delivered","2025-06-19","Normal"
"ORD10360",5,"2024-01-06","Valid",2024,1,"CUST1293","Margaret Coleman","ryan25@yahoo.com","Male","1967-01-23","Loyal","PROD1000","Color","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2024-01-10","Digital",2024,"SHP9360","Express","Delivered","2024-01-12","Fast"
"ORD10361",3,"2024-07-02","Valid",2024,7,"CUST1385","Chad Scott","deborahjenkins@williams.org","Female","1991-09-23","VIP","PROD1030","Oil","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Pending","2024-07-06","Card",2024,"SHP9361","Same Day","Delivered","2024-07-03","Fast"
"ORD10362",4,"2024-05-01","Valid",2024,5,"CUST1390","Thomas Atkins","nicholasanderson@harris.biz","Female","1985-03-23","New","PROD1003","Popular","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Pending","2024-05-01","Digital",2024,"SHP9362","Same Day","Delivered","2024-05-03","Fast"
"ORD10363",2,"2023-07-30","Valid",2023,7,"CUST1209","Brian Lee","jbond@pierce.com","Male","1997-02-09","Loyal","PROD1048","Boy","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2023-08-03","Digital",2023,"SHP9363","Standard","Delivered","2023-08-05","Normal"
"ORD10364",3,"2023-06-14","Valid",2023,6,"CUST1474","Robin Thompson","amy73@hotmail.com","Female","1971-03-13","Regular","PROD1044","Safe","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2023-06-14","Digital",2023,"SHP9364","Same Day","Delivered","2023-06-16","Fast"
"ORD10365",4,"2023-05-05","Valid",2023,5,"CUST1417","Carrie Wright","staceyvega@gmail.com","Female","1980-09-05","Regular","PROD1049","Owner","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2023-05-08","Bank",2023,"SHP9365","Express","In Transit","2023-05-09","Fast"
"ORD10366",1,"2023-12-03","Valid",2023,12,"CUST1346","Sharon Boyd","caldwellsean@austin.com","Male","1971-04-07","VIP","PROD1004","Recent","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2023-12-05","Digital",2023,"SHP9366","Standard","Delivered","2023-12-07","Normal"
"ORD10367",4,"2023-07-11","Valid",2023,7,"CUST1016","Holly Wood","ismall@may-turner.com","Female","1983-12-08","New","PROD1029","Threat","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2023-07-11","Card",2023,"SHP9367","Same Day","Delivered","2023-07-14","Fast"
