"order_id","customer_id","product_id","order_date","quantity","amount_cleaned","name","email","gender","birthdate","payment_id","payment_method","payment_status","payment_date","product_name","category","price_formatted","shipping_id","shipping_method","shipping_date","shipping_status","status"
"ORD10571","CUST1033","PROD1037","2024-09-13",2,"$262.12","Nathan Maldonado","xhall@williams-garner.biz","N/A","1955-01-02","PAY10149","Credit Card","Completed","2025-05-26","Most","Electronics","$260.75","SHP10424","Standard","2025-07-16","Delivered","Success"
"ORD10572","CUST1002","PROD1000","2025-04-19",3,"$409.47","Angie Henderson","jbarajas@yahoo.com","Male","1965-08-06","PAY10051","Bank Transfer","Pending","2025-05-27","Southern","Electronics","$166.38","N/A","N/A",,"N/A","N/A"
"ORD10573","CUST1177","PROD1008","2024-12-27",4,"$40.06","Michael Wang","cporter@taylor.info","Male","1990-07-12","N/A","N/A","N/A","N/A","Would","Clothing","$201.1","SHP10053","Express","2025-07-16","In Transit","Shipping"
"ORD10574","CUST1022","PROD1046","2025-05-18",1,"$56.08","Ethan Adams","manuel12@yahoo.com","N/A","1989-08-09","PAY10491","E-Wallet","Completed","2025-05-29","Piece","Clothing","$221.85","SHP10235","Pickup","2025-07-16","In Transit","Shipping"
"ORD10575","CUST1076","PROD1008","2024-12-09",4,"$387.86 ","Angela Lopez","ronald45@mcdaniel.com","Female","1995-10-05","N/A","N/A","N/A","N/A","Would","Clothing","$201.1","SHP10042","Standard","2025-07-16","Pending","Waiting"
"ORD10576","CUST1164","PROD1043","2024-08-13",2,"$38.86","Michael Powell","shawn02@yahoo.com","Female","1980-03-24","PAY10221","Cash","Pending","2024-09-04","Parent","Books","$237.69","N/A","N/A",,"N/A","N/A"
"ORD10577","CUST1156","PROD1041","2025-01-06",2,"$222.85 ","Joshua Perry","teresaday@owens-holmes.com","Female","2006-08-27","N/A","N/A","N/A","N/A","Whom","Electronics","$123.22","N/A","N/A",,"N/A","N/A"
"ORD10578","CUST1160","PROD1047","2025-03-05",2,"$460.35","Paul Castaneda","colleenmendez@gmail.com","N/A","1983-02-23","PAY10319","Cash","Completed","2025-03-21","Spring","Books","$237.17","N/A","N/A",,"N/A","N/A"
"ORD10579","CUST1055","PROD1005","2025-01-18",1,"$74.31","Michael Lewis","zcoffey@diaz.net","N/A","1975-06-02","N/A","N/A","N/A","N/A","Kind","Beauty","$147.16","N/A","N/A",,"N/A","N/A"
"ORD10580","CUST1150","PROD1046","2025-02-27",4,"$179.01","David Wright","taylorcharles@roach.com","Male","1956-09-12","PAY10057","Credit Card","Failed","2025-03-23","Piece","Clothing","$221.85","N/A","N/A",,"N/A","N/A"
"ORD10581","CUST1080","PROD1008","2024-12-18",2,"$142.1","Kelly Donovan","danny49@gmail.com","Male","1991-12-01","N/A","N/A","N/A","N/A","Would","Clothing","$201.1","N/A","N/A",,"N/A","N/A"
"ORD10582","CUST1063","PROD1035","2025-02-08",5,"$302.0","Donald Wright","sandersjames@gmail.com","Female","2001-07-07","PAY10273","Cash","Pending","2025-03-31","Arrive","Groceries","$127.86","N/A","N/A",,"N/A","N/A"
"ORD10583","CUST1199","PROD1044","2025-01-28",1,"$424.71","Nathan Freeman","melissamcdonald@gmail.com","Male","2003-11-17","PAY10177","E-Wallet","Failed","2025-06-09","From","Electronics","$92.72","N/A","N/A",,"N/A","N/A"
"ORD10584","CUST1052","PROD1033","2025-07-09",5,"$257.21","Crystal Robinson","jamesbuchanan@yahoo.com","Male","1999-12-25","PAY10124","Cash","Completed","2025-05-15","Treat","Groceries","$228.53","SHP10190","Standard","2025-07-16","In Transit","Shipping"
"ORD10585","CUST1075","PROD1041","2025-07-08",1,"$392.98 ","Sarah Moore","russellbeasley@morgan-chavez.biz","Female","2005-06-04","PAY10346","Cash","Completed","2024-12-10","Whom","Electronics","$123.22","N/A","N/A",,"N/A","N/A"
"ORD10586","CUST1126","PROD1024","2025-06-18",1,"$124.34","Michelle Evans","sarah52@johnson.com","Male","1992-11-30","N/A","N/A","N/A","N/A","Election","Groceries","$263.6","SHP10017","Standard","2025-07-16","In Transit","Shipping"
"ORD10587","CUST1135","PROD1000","2025-04-10",3,"$467.29 ","Jose Schultz","epollard@white.info","Female","1971-11-09","N/A","N/A","N/A","N/A","Southern","Electronics","$166.38","N/A","N/A",,"N/A","N/A"
"ORD10588","CUST1099","PROD1036","2024-12-25",4,"$185.88 ","Stephen Mckee","kathleenrios@bean.info","Female","1962-03-05","N/A","N/A","N/A","N/A","Challenge","Clothing","$149.59","SHP10426","Standard","2025-07-16","Delivered","Success"
"ORD10589","CUST1195","PROD1030","2025-02-12",1,"$13.26","Allen Rosales","adampierce@russell.info","Male","1978-02-04","PAY10381","E-Wallet","Completed","2025-06-29","Notice","Books","$166.77","N/A","N/A",,"N/A","N/A"
"ORD10590","CUST1003","PROD1016","2024-07-30",2,"$24.71","Daniel Wagner","qnelson@gmail.com","N/A","2004-04-17","PAY10188","Credit Card","Completed","2025-03-02","Phone","Beauty","$221.18","N/A","N/A",,"N/A","N/A"
"ORD10591","CUST1101","PROD1032","2025-05-19",3,"$316.14","Cameron Parker","edward17@yahoo.com","N/A","1991-10-22","N/A","N/A","N/A","N/A","Somebody","Groceries","$37.05","N/A","N/A",,"N/A","N/A"
"ORD10592","CUST1108","PROD1044","2024-12-02",4,"$45.8 ","Evelyn Galvan","benjaminzimmerman@warren-bishop.com","Male","1976-11-13","N/A","N/A","N/A","N/A","From","Electronics","$92.72","SHP10128","Express","2025-07-16","In Transit","Shipping"
"ORD10593","CUST1071","PROD1005","2025-04-14",3,"$44.12 ","Whitney Peters","stephen00@boone-simmons.com","Female","1963-08-18","N/A","N/A","N/A","N/A","Kind","Beauty","$147.16","N/A","N/A",,"N/A","N/A"
"ORD10594","CUST1039","PROD1034","2025-06-28",3,"$198.41","Brittany Farmer","williamsonjimmy@hotmail.com","Female","1972-09-16","N/A","N/A","N/A","N/A","Stand","Clothing","$78.55","N/A","N/A",,"N/A","N/A"
"ORD10595","CUST1079","PROD1044","2025-05-27",4,"$366.33 ","Lisa Barnes","caroline51@romero.com","Female","2002-04-22","PAY10000","E-Wallet","Completed","2024-10-07","From","Electronics","$92.72","N/A","N/A",,"N/A","N/A"
"ORD10596","CUST1014","PROD1015","2025-02-09",1,"$462.69","Dylan Miller","aaronhayes@harrison.com","N/A","2000-06-07","PAY10265","Credit Card","Completed","2025-02-19","Blood","Groceries","$27.58","SHP10189","Express","2025-07-16","Delivered","Success"
"ORD10597","CUST1116","PROD1039","2025-03-03",5,"$32.24 ","William Herrera","romeroamber@hotmail.com","Female","1987-10-21","N/A","N/A","N/A","N/A","East","Electronics","$57.74","N/A","N/A",,"N/A","N/A"
"ORD10598","CUST1030","PROD1000","2025-03-20",2,"$352.24 ","Rebecca Henderson","kendra65@adams.org","Female","1987-01-12","N/A","N/A","N/A","N/A","Southern","Electronics","$166.38","SHP10295","Pickup","2025-07-16","In Transit","Shipping"
"ORD10599","CUST1127","PROD1022","2025-07-06",5,"$261.03","Jason Powell","fgilbert@gmail.com","N/A","1958-06-21","N/A","N/A","N/A","N/A","Turn","Books","$63.21","SHP10122","Standard","2025-07-16","In Transit","Shipping"
"ORD10600","CUST1042","PROD1023","2024-08-18",2,"$376.14","Sherry Decker","ryan38@yahoo.com","Male","1994-03-06","N/A","N/A","N/A","N/A","Anything","Beauty","$144.16","N/A","N/A",,"N/A","N/A"
"ORD10601","CUST1187","PROD1007","2024-08-27",1,"$170.83","Samantha Garcia","amy49@yahoo.com","Female","2003-06-23","N/A","N/A","N/A","N/A","Space","Groceries","$37.35","N/A","N/A",,"N/A","N/A"
"ORD10602","CUST1069","PROD1033","2025-05-10",1,"$135.16","William Baker","martinezrobert@gmail.com","N/A","1969-07-27","N/A","N/A","N/A","N/A","Treat","Groceries","$228.53","SHP10106","Pickup","2025-07-16","Pending","Waiting"
"ORD10603","CUST1127","PROD1029","2024-10-20",5,"$183.26","Jason Powell","fgilbert@gmail.com","N/A","1958-06-21","N/A","N/A","N/A","N/A","East","Electronics","$199.12","SHP10112","Pickup","2025-07-16","In Transit","Shipping"
"ORD10604","CUST1145","PROD1010","2025-03-28",3,"$82.87","Joyce Solis","cherring@hotmail.com","N/A","1958-11-17","PAY10132","E-Wallet","Failed","2025-07-05","Visit","Beauty","$129.22","N/A","N/A",,"N/A","N/A"
"ORD10605","CUST1146","PROD1043","2025-03-31",1,"$118.06","Victoria Larson","xrush@hines-berry.net","Male","1991-05-14","N/A","N/A","N/A","N/A","Parent","Books","$237.69","N/A","N/A",,"N/A","N/A"
"ORD10606","CUST1011","PROD1000","2024-11-30",2,"$27.76","Jamie Arnold","tkerr@hotmail.com","N/A","1977-06-24","N/A","N/A","N/A","N/A","Southern","Electronics","$166.38","N/A","N/A",,"N/A","N/A"
"ORD10607","CUST1098","PROD1009","2024-09-18",2,"$465.92","Jessica Smith","joelthomas@gmail.com","Female","1992-12-06","N/A","N/A","N/A","N/A","Use","Clothing","$112.75","N/A","N/A",,"N/A","N/A"
"ORD10608","CUST1141","PROD1045","2025-03-24",4,"$116.14 ","David Douglas Jr.","manuel15@phillips.com","Male","1957-08-15","PAY10392","Credit Card","Pending","2024-09-18","Participant","Groceries","$212.01","N/A","N/A",,"N/A","N/A"
"ORD10609","CUST1106","PROD1046","2025-03-10",3,"$139.27","Sharon Cherry","kstout@lopez.com","Male","1964-09-26","PAY10332","Credit Card","Failed","2025-05-17","Piece","Clothing","$221.85","N/A","N/A",,"N/A","N/A"
"ORD10610","CUST1146","PROD1023","2024-08-02",1,"$253.51","Victoria Larson","xrush@hines-berry.net","Male","1991-05-14","PAY10237","Cash","Pending","2025-05-12","Anything","Beauty","$144.16","SHP10495","Pickup","2025-07-16","Delivered","Success"
"ORD10611","CUST1045","PROD1014","2025-02-19",5,"$490.8","Philip Cannon","charleslandry@hotmail.com","Male","1955-04-27","PAY10484","Credit Card","Completed","2025-05-05","Audience","Groceries","$197.39","SHP10305","Standard","2025-07-16","In Transit","Shipping"
"ORD10612","CUST1017","PROD1029","2025-03-23",3,"$387.9","Derek Zuniga","brooke94@martinez-barker.biz","Male","1966-06-25","N/A","N/A","N/A","N/A","East","Electronics","$199.12","N/A","N/A",,"N/A","N/A"
"ORD10613","CUST1083","PROD1005","2025-04-05",5,"$231.09","Paul Jones","adam29@hotmail.com","Male","1991-02-13","PAY10065","E-Wallet","Completed","2025-05-26","Kind","Beauty","$147.16","N/A","N/A",,"N/A","N/A"
"ORD10614","CUST1051","PROD1018","2025-03-24",5,"$393.33 ","Danny Morgan","christopherphillips@hotmail.com","Female","1958-10-08","PAY10206","Credit Card","Completed","2024-07-30","Likely","Groceries","$41.69","SHP10056","Standard","2025-07-16","Pending","Waiting"
"ORD10615","CUST1118","PROD1023","2024-12-18",5,"$486.07 ","Victor Baker","xwilliams@ball.info","N/A","1989-04-09","N/A","N/A","N/A","N/A","Anything","Beauty","$144.16","N/A","N/A",,"N/A","N/A"
"ORD10616","CUST1187","PROD1034","2025-05-04",2,"$79.53","Samantha Garcia","amy49@yahoo.com","Female","2003-06-23","PAY10307","Bank Transfer","Pending","2025-05-01","Stand","Clothing","$78.55","SHP10153","Standard","2025-07-16","Pending","Waiting"
"ORD10617","CUST1006","PROD1014","2024-11-21",5,"$176.48","Abigail Shaffer","alexis82@williams-brown.com","Male","1972-01-18","N/A","N/A","N/A","N/A","Audience","Groceries","$197.39","SHP10272","Pickup","2025-07-16","In Transit","Shipping"
"ORD10618","CUST1085","PROD1000","2025-05-21",4,"$425.26","Daniel Baker","nicholaschavez@wood.com","Female","1969-05-27","N/A","N/A","N/A","N/A","Southern","Electronics","$166.38","SHP10037","Express","2025-07-16","In Transit","Shipping"
"ORD10619","CUST1026","PROD1013","2024-12-30",5,"$491.64","Justin Baker","andrea47@washington.com","N/A","2000-01-31","N/A","N/A","N/A","N/A","Design","Books","$199.5","N/A","N/A",,"N/A","N/A"
"ORD10620","CUST1125","PROD1003","2024-08-26",2,"$357.27","Erin Edwards","paulmiller@gmail.com","Male","1985-08-16","PAY10137","Bank Transfer","Failed","2024-10-29","Table","Electronics","$177.1","SHP10136","Pickup","2025-07-16","In Transit","Shipping"
"ORD10621","CUST1011","PROD1014","2024-07-20",5,"$209.46","Jamie Arnold","tkerr@hotmail.com","N/A","1977-06-24","PAY10339","Credit Card","Failed","2025-04-26","Audience","Groceries","$197.39","SHP10326","Pickup","2025-07-16","Pending","Waiting"
"ORD10622","CUST1117","PROD1047","2024-08-23",1,"$292.48 ","Ashley Waller","nancy92@bennett.org","Male","1960-09-23","N/A","N/A","N/A","N/A","Spring","Books","$237.17","N/A","N/A",,"N/A","N/A"
"ORD10623","CUST1163","PROD1025","2024-10-24",1,"$297.99","Jeffrey Johnson","ismall@may-turner.com","N/A","1985-01-23","PAY10219","Bank Transfer","Failed","2024-10-02","Sit","Beauty","$31.86","SHP10141","Pickup","2025-07-16","In Transit","Shipping"
"ORD10624","CUST1111","PROD1042","2024-10-10",2,"$122.2","Shannon Walker","jennifer92@yahoo.com","Female","1962-06-14","N/A","N/A","N/A","N/A","Sign","Electronics","$278.69","N/A","N/A",,"N/A","N/A"
"ORD10625","CUST1080","PROD1025","2025-01-30",3,"$162.44","Kelly Donovan","danny49@gmail.com","Male","1991-12-01","N/A","N/A","N/A","N/A","Sit","Beauty","$31.86","SHP10089","Express","2025-07-16","In Transit","Shipping"
"ORD10626","CUST1059","PROD1004","2025-05-02",2,"$72.38","John Daniel","pwilson@hotmail.com","N/A","1988-09-26","N/A","N/A","N/A","N/A","Recent","Electronics","$80.47","N/A","N/A",,"N/A","N/A"
"ORD10627","CUST1039","PROD1006","2025-02-02",2,"$227.54","Brittany Farmer","williamsonjimmy@hotmail.com","Female","1972-09-16","PAY10103","Cash","Failed","2025-06-23","Possible","Electronics","$128.05","N/A","N/A",,"N/A","N/A"
"ORD10628","CUST1104","PROD1007","2025-02-17",5,"$182.35 ","Richard Henson","newmantiffany@gmail.com","N/A","1993-07-06","N/A","N/A","N/A","N/A","Space","Groceries","$37.35","SHP10357","Express","2025-07-16","Pending","Waiting"
"ORD10629","CUST1115","PROD1019","2025-02-26",4,"$136.18","Diana May","jeremytaylor@gmail.com","N/A","1994-03-23","N/A","N/A","N/A","N/A","Piece","Clothing","$65.56","N/A","N/A",,"N/A","N/A"
"ORD10630","CUST1023","PROD1010","2025-04-09",3,"$414.06","Tommy Walter","zroberts@hotmail.com","Male","1976-11-08","PAY10370","Bank Transfer","Pending","2024-08-25","Visit","Beauty","$129.22","SHP10228","Standard","2025-07-16","Delivered","Success"
"ORD10631","CUST1055","PROD1020","2025-02-24",2,"$50.15 ","Michael Lewis","zcoffey@diaz.net","N/A","1975-06-02","PAY10399","Cash","Completed","2024-11-21","Remember","Books","$165.52","N/A","N/A",,"N/A","N/A"
"ORD10632","CUST1091","PROD1025","2024-10-09",5,"$29.23","Brian Rodriguez","davidpatel@gmail.com","N/A","1960-02-10","PAY10459","Credit Card","Pending","2024-12-11","Sit","Beauty","$31.86","N/A","N/A",,"N/A","N/A"
"ORD10633","CUST1066","PROD1011","2025-01-05",1,"$476.29","Tracy House","lisahall@kramer.com","N/A","1974-08-14","PAY10015","Cash","Completed","2025-05-30","Admit","Groceries","$260.51","SHP10038","Standard","2025-07-16","Delivered","Success"
"ORD10634","CUST1142","PROD1047","2024-12-08",5,"$128.68","Patricia Rodriguez","sergio59@yahoo.com","Male","1983-05-17","PAY10085","Credit Card","Pending","2024-11-30","Spring","Books","$237.17","SHP10055","Pickup","2025-07-16","Pending","Waiting"
"ORD10635","CUST1026","PROD1008","2024-12-14",1,"$10.92 ","Justin Baker","andrea47@washington.com","N/A","2000-01-31","PAY10417","Cash","Completed","2025-02-23","Would","Clothing","$201.1","SHP10259","Standard","2025-07-16","Delivered","Success"
"ORD10636","CUST1033","PROD1012","2025-01-11",4,"$189.26","Nathan Maldonado","xhall@williams-garner.biz","N/A","1955-01-02","N/A","N/A","N/A","N/A","Effect","Clothing","$25.71","SHP10358","Express","2025-07-16","Delivered","Success"
"ORD10637","CUST1149","PROD1037","2025-05-11",3,"$459.13","Stephanie Manning","wendymitchell@yahoo.com","N/A","1986-08-31","PAY10440","Bank Transfer","Failed","2024-08-16","Most","Electronics","$260.75","N/A","N/A",,"N/A","N/A"
"ORD10638","CUST1005","PROD1004","2025-04-05",2,"$451.74","Connie Lawrence","wallkenneth@yahoo.com","Male","1998-08-28","PAY10130","Credit Card","Completed","2025-01-20","Recent","Electronics","$80.47","N/A","N/A",,"N/A","N/A"
"ORD10639","CUST1032","PROD1005","2025-03-01",3,"$65.65","Tricia Valencia","mcantu@hotmail.com","Female","1971-06-03","N/A","N/A","N/A","N/A","Kind","Beauty","$147.16","SHP10168","Express","2025-07-16","Delivered","Success"
"ORD10640","CUST1012","PROD1010","2025-04-10",5,"$219.41","Lisa Hensley","ashley09@hotmail.com","N/A","1974-08-13","PAY10018","Cash","Pending","2024-12-20","Visit","Beauty","$129.22","SHP10308","Standard","2025-07-16","Pending","Waiting"
"ORD10641","CUST1127","PROD1001","2025-01-26",4,"$343.19 ","Jason Powell","fgilbert@gmail.com","N/A","1958-06-21","N/A","N/A","N/A","N/A","Budget","Clothing","$219.77","SHP10392","Pickup","2025-07-16","Delivered","Success"
"ORD10642","CUST1090","PROD1013","2024-09-12",2,"$141.12","Matthew Mcmillan","mark07@hotmail.com","N/A","1995-02-01","N/A","N/A","N/A","N/A","Design","Books","$199.5","N/A","N/A",,"N/A","N/A"
"ORD10643","CUST1038","PROD1002","2024-11-26",5,"$311.49 ","Elizabeth Fowler","ofinley@hotmail.com","Female","2005-10-31","N/A","N/A","N/A","N/A","Almost","Groceries","$265.89","N/A","N/A",,"N/A","N/A"
"ORD10644","CUST1165","PROD1018","2024-07-25",4,"$208.94","John Anderson","vmarshall@hotmail.com","N/A","1980-02-07","N/A","N/A","N/A","N/A","Likely","Groceries","$41.69","SHP10396","Express","2025-07-16","Delivered","Success"
"ORD10645","CUST1015","PROD1005","2025-01-19",3,"$194.59","Brian Ramirez","mcdanielsandra@hotmail.com","Female","2006-01-27","N/A","N/A","N/A","N/A","Kind","Beauty","$147.16","SHP10432","Pickup","2025-07-16","In Transit","Shipping"
"ORD10646","CUST1051","PROD1041","2024-08-25",5,"$128.33","Danny Morgan","christopherphillips@hotmail.com","Female","1958-10-08","N/A","N/A","N/A","N/A","Whom","Electronics","$123.22","N/A","N/A",,"N/A","N/A"
"ORD10647","CUST1097","PROD1045","2024-11-07",3,"$242.44","Deborah Figueroa","kimberly18@wilson.com","Female","1959-11-09","PAY10311","Credit Card","Failed","2024-11-17","Participant","Groceries","$212.01","SHP10164","Express","2025-07-16","Delivered","Success"
"ORD10648","CUST1088","PROD1036","2024-12-24",5,"$164.19","Lisa Archer","reeddaniel@gregory.com","N/A","2000-11-01","PAY10215","E-Wallet","Failed","2024-07-16","Challenge","Clothing","$149.59","SHP10071","Express","2025-07-16","Delivered","Success"
"ORD10649","CUST1046","PROD1001","2025-07-08",3,"$300.57","John Pierce","dvaughn@yahoo.com","Female","1972-05-03","PAY10309","Bank Transfer","Completed","2024-10-16","Budget","Clothing","$219.77","SHP10479","Pickup","2025-07-16","Pending","Waiting"
"ORD10650","CUST1199","PROD1017","2024-08-18",1,"$405.28","Nathan Freeman","melissamcdonald@gmail.com","Male","2003-11-17","N/A","N/A","N/A","N/A","Along","Clothing","$242.17","N/A","N/A",,"N/A","N/A"
"ORD10651","CUST1135","PROD1022","2024-08-30",5,"$499.8 ","Jose Schultz","epollard@white.info","Female","1971-11-09","N/A","N/A","N/A","N/A","Turn","Books","$63.21","N/A","N/A",,"N/A","N/A"
"ORD10652","CUST1025","PROD1015","2025-06-03",2,"$136.93","Judy Baker","mgutierrez@cox.com","Male","1981-10-25","N/A","N/A","N/A","N/A","Blood","Groceries","$27.58","SHP10039","Pickup","2025-07-16","In Transit","Shipping"
"ORD10653","CUST1195","PROD1014","2025-07-16",5,"$424.02","Allen Rosales","adampierce@russell.info","Male","1978-02-04","PAY10187","Cash","Pending","2025-07-05","Audience","Groceries","$197.39","N/A","N/A",,"N/A","N/A"
"ORD10654","CUST1090","PROD1011","2025-04-25",2,"$122.09","Matthew Mcmillan","mark07@hotmail.com","N/A","1995-02-01","PAY10146","Cash","Pending","2025-05-14","Admit","Groceries","$260.51","N/A","N/A",,"N/A","N/A"
"ORD10655","CUST1188","PROD1044","2024-09-09",3,"$457.42","Madison Poole","joshuaevans@wise-bush.info","Male","1991-08-04","N/A","N/A","N/A","N/A","From","Electronics","$92.72","N/A","N/A",,"N/A","N/A"
"ORD10656","CUST1180","PROD1044","2024-11-28",3,"$474.04 ","Alexander Collins","terickson@yahoo.com","N/A","1969-09-10","PAY10107","Credit Card","Pending","2024-08-19","From","Electronics","$92.72","SHP10442","Standard","2025-07-16","Pending","Waiting"
"ORD10657","CUST1144","PROD1012","2024-11-14",4,"$273.35 ","Amber Wright","thomascathy@johnson-jones.com","Male","2002-03-15","PAY10125","Cash","Failed","2025-04-19","Effect","Clothing","$25.71","SHP10356","Express","2025-07-16","In Transit","Shipping"
"ORD10658","CUST1125","PROD1002","2024-11-26",1,"$32.8 ","Erin Edwards","paulmiller@gmail.com","Male","1985-08-16","N/A","N/A","N/A","N/A","Almost","Groceries","$265.89","SHP10010","Standard","2025-07-16","In Transit","Shipping"
"ORD10659","CUST1005","PROD1033","2025-01-08",4,"$5.34 ","Connie Lawrence","wallkenneth@yahoo.com","Male","1998-08-28","N/A","N/A","N/A","N/A","Treat","Groceries","$228.53","N/A","N/A",,"N/A","N/A"
"ORD10660","CUST1033","PROD1021","2025-05-16",2,"$459.8","Nathan Maldonado","xhall@williams-garner.biz","N/A","1955-01-02","PAY10034","Bank Transfer","Pending","2025-06-03","Score","Beauty","$50.65","N/A","N/A",,"N/A","N/A"
"ORD10661","CUST1015","PROD1001","2024-10-04",2,"$295.37 ","Brian Ramirez","mcdanielsandra@hotmail.com","Female","2006-01-27","N/A","N/A","N/A","N/A","Budget","Clothing","$219.77","N/A","N/A",,"N/A","N/A"
"ORD10662","CUST1198","PROD1007","2025-02-03",5,"$431.03","Adam Vaughan","nancy04@morrison.info","Female","1967-05-14","N/A","N/A","N/A","N/A","Space","Groceries","$37.35","SHP10234","Standard","2025-07-16","Pending","Waiting"
"ORD10663","CUST1095","PROD1045","2025-01-19",4,"$295.08","Anna Henderson","kimdaniel@yahoo.com","Male","2002-06-07","N/A","N/A","N/A","N/A","Participant","Groceries","$212.01","SHP10266","Express","2025-07-16","Pending","Waiting"
"ORD10664","CUST1077","PROD1020","2024-11-28",2,"$488.05","Megan Young","daviscolin@watson.net","Female","1979-12-19","PAY10475","Bank Transfer","Completed","2025-04-12","Remember","Books","$165.52","SHP10349","Standard","2025-07-16","Delivered","Success"
"ORD10665","CUST1163","PROD1031","2025-01-16",3,"$91.23","Jeffrey Johnson","ismall@may-turner.com","N/A","1985-01-23","N/A","N/A","N/A","N/A","Director","Electronics","$14.28","SHP10176","Pickup","2025-07-16","In Transit","Shipping"
"ORD10666","CUST1057","PROD1042","2024-08-22",5,"$408.15","Richard Aguirre","thomasharvey@murphy.info","Female","1982-02-16","N/A","N/A","N/A","N/A","Sign","Electronics","$278.69","N/A","N/A",,"N/A","N/A"
"ORD10667","CUST1078","PROD1046","2025-01-02",3,"$68.04","Steve Sanchez","jenkinsmorgan@yahoo.com","N/A","1982-11-02","PAY10366","Cash","Pending","2024-11-07","Piece","Clothing","$221.85","SHP10381","Pickup","2025-07-16","Pending","Waiting"
"ORD10668","CUST1179","PROD1036","2025-04-22",4,"$426.12","Robert Oconnell","phillipjensen@yahoo.com","Male","2004-01-27","PAY10306","E-Wallet","Completed","2024-11-21","Challenge","Clothing","$149.59","N/A","N/A",,"N/A","N/A"
"ORD10669","CUST1046","PROD1038","2025-04-12",3,"$460.91 ","John Pierce","dvaughn@yahoo.com","Female","1972-05-03","N/A","N/A","N/A","N/A","Figure","Electronics","$271.71","SHP10026","Standard","2025-07-16","Delivered","Success"
"ORD10670","CUST1163","PROD1036","2025-01-07",1,"$468.66 ","Jeffrey Johnson","ismall@may-turner.com","N/A","1985-01-23","PAY10463","Cash","Failed","2024-08-02","Challenge","Clothing","$149.59","SHP10044","Pickup","2025-07-16","In Transit","Shipping"
"ORD10671","CUST1084","PROD1047","2024-11-16",1,"$122.81","Zachary Ferrell","thomascynthia@gmail.com","N/A","1999-09-25","PAY10393","E-Wallet","Failed","2025-03-08","Spring","Books","$237.17","N/A","N/A",,"N/A","N/A"
"ORD10672","CUST1042","PROD1040","2024-08-11",1,"$411.72","Sherry Decker","ryan38@yahoo.com","Male","1994-03-06","PAY10175","Cash","Completed","2025-07-14","Team","Clothing","$10.63","SHP10059","Express","2025-07-16","Pending","Waiting"
"ORD10673","CUST1114","PROD1000","2024-11-09",3,"$108.79","Garrett Lin","bromero@parker-bean.com","N/A","2003-04-30","PAY10127","E-Wallet","Completed","2025-01-18","Southern","Electronics","$166.38","SHP10134","Pickup","2025-07-16","In Transit","Shipping"
"ORD10674","CUST1089","PROD1016","2024-08-02",1,"$361.6","Aimee Montoya","djoyce@harris.com","Male","2005-11-25","PAY10112","Bank Transfer","Failed","2024-10-01","Phone","Beauty","$221.18","SHP10066","Standard","2025-07-16","Delivered","Success"
"ORD10675","CUST1098","PROD1028","2025-05-26",4,"$484.71","Jessica Smith","joelthomas@gmail.com","Female","1992-12-06","PAY10470","Cash","Failed","2024-10-28","Leg","Clothing","$38.39","N/A","N/A",,"N/A","N/A"
"ORD10676","CUST1126","PROD1024","2025-04-18",3,"$275.28","Michelle Evans","sarah52@johnson.com","Male","1992-11-30","PAY10467","E-Wallet","Completed","2024-10-26","Election","Groceries","$263.6","SHP10466","Pickup","2025-07-16","Pending","Waiting"
"ORD10677","CUST1122","PROD1036","2024-08-29",2,"$85.51","April Frost","davidsonmorgan@hotmail.com","Female","1963-07-09","N/A","N/A","N/A","N/A","Challenge","Clothing","$149.59","SHP10310","Pickup","2025-07-16","Pending","Waiting"
"ORD10678","CUST1008","PROD1018","2024-07-24",1,"$162.76","Gabrielle Davis","ewilson@yahoo.com","N/A","1967-03-19","PAY10469","Cash","Failed","2025-06-06","Likely","Groceries","$41.69","N/A","N/A",,"N/A","N/A"
"ORD10679","CUST1018","PROD1021","2025-06-10",2,"$444.53 ","Lisa Jackson","mkim@gmail.com","Male","1996-02-12","PAY10449","E-Wallet","Completed","2025-06-28","Score","Beauty","$50.65","SHP10337","Express","2025-07-16","In Transit","Shipping"
"ORD10680","CUST1187","PROD1004","2024-11-26",5,"$471.21","Samantha Garcia","amy49@yahoo.com","Female","2003-06-23","N/A","N/A","N/A","N/A","Recent","Electronics","$80.47","SHP10245","Standard","2025-07-16","Pending","Waiting"
"ORD10681","CUST1086","PROD1038","2025-03-24",5,"$447.15","Shirley Suarez","moorekaren@craig.info","N/A","2006-05-21","PAY10193","Bank Transfer","Failed","2025-02-21","Figure","Electronics","$271.71","N/A","N/A",,"N/A","N/A"
"ORD10682","CUST1110","PROD1041","2024-08-27",2,"$305.62","Richard Rodriguez","riveraangela@yahoo.com","Female","1984-08-10","N/A","N/A","N/A","N/A","Whom","Electronics","$123.22","N/A","N/A",,"N/A","N/A"
"ORD10683","CUST1040","PROD1003","2025-04-04",1,"$168.89 ","Paula Moreno","juliehamilton@gmail.com","Female","1976-12-20","N/A","N/A","N/A","N/A","Table","Electronics","$177.1","SHP10191","Pickup","2025-07-16","Pending","Waiting"
"ORD10684","CUST1104","PROD1044","2025-05-22",5,"$362.41","Richard Henson","newmantiffany@gmail.com","N/A","1993-07-06","PAY10445","Credit Card","Completed","2025-05-16","From","Electronics","$92.72","SHP10352","Express","2025-07-16","In Transit","Shipping"
